rank,codepoint_hex,char_display,count,fraction_of_total,unicode_major_category,unicode_bucket,unicode_name
5822,U+7149,煉,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7149
5823,U+714C,煌,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-714C
5824,U+71BE,熾,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-71BE
5825,U+71CE,燎,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-71CE
5826,U+71ED,燭,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-71ED
5827,U+7235,爵,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7235
5828,U+7272,牲,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7272
5829,U+731B,猛,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-731B
5830,U+7329,猩,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7329
5831,U+732A,猪,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-732A
5832,U+732E,献,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-732E
5833,U+733F,猿,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-733F
5834,U+734E,獎,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-734E
5835,U+736F,獯,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-736F
5836,U+737B,獻,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-737B
5837,U+73B0,现,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-73B0
5838,U+73B7,玷,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-73B7
5839,U+73CA,珊,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-73CA
5840,U+73EA,珪,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-73EA
5841,U+743C,琼,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-743C
5842,U+745A,瑚,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-745A
5843,U+745B,瑛,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-745B
5844,U+745C,瑜,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-745C
5845,U+7476,瑶,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7476
5846,U+74B0,環,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-74B0
5847,U+754F,畏,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-754F
5848,U+7560,畠,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7560
5849,U+7576,當,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7576
5850,U+7591,疑,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7591
5851,U+75B2,疲,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-75B2
5852,U+75BE,疾,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-75BE
5853,U+7678,癸,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7678
5854,U+767A,発,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-767A
5855,U+767B,登,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-767B
5856,U+767C,發,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-767C
5857,U+768E,皎,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-768E
5858,U+76AE,皮,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-76AE
5859,U+76D0,盐,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-76D0
5860,U+7720,眠,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7720
5861,U+7737,眷,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7737
5862,U+7752,睒,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7752
5863,U+7766,睦,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7766
5864,U+788E,碎,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-788E
5865,U+7891,碑,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7891
5866,U+7893,碓,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7893
5867,U+78B0,碰,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-78B0
5868,U+78EF,磯,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-78EF
5869,U+795A,祚,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-795A
5870,U+795D,祝,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-795D
5871,U+79BA,禺,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-79BA
5872,U+79BD,禽,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-79BD
5873,U+79C1,私,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-79C1
5874,U+7A00,稀,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7A00
5875,U+7A1A,稚,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7A1A
5876,U+7A31,稱,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7A31
5877,U+7A40,穀,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7A40
5878,U+7A4D,積,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7A4D
5879,U+7A62,穢,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7A62
5880,U+7A79,穹,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7A79
5881,U+7A93,窓,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7A93
5882,U+7AAE,窮,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7AAE
5883,U+7AC7,竇,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7AC7
5884,U+7B19,笙,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7B19
5885,U+7B51,筑,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7B51
5886,U+7B8F,箏,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7B8F
5887,U+7B95,箕,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7B95
5888,U+7B97,算,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7B97
5889,U+7BAD,箭,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7BAD
5890,U+7BB1,箱,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7BB1
5891,U+7BC7,篇,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7BC7
5892,U+7BE4,篤,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7BE4
5893,U+7CD6,糖,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7CD6
5894,U+7D17,紗,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7D17
5895,U+7D76,絶,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7D76
5896,U+7DA0,綠,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7DA0
5897,U+7EAF,纯,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7EAF
5898,U+7ED3,结,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7ED3
5899,U+7EE7,继,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7EE7
5900,U+7F58,罘,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7F58
5901,U+7FCA,翊,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7FCA
5902,U+7FD4,翔,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7FD4
5903,U+7FE0,翠,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7FE0
5904,U+7FF0,翰,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-7FF0
5905,U+8033,耳,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8033
5906,U+8070,聰,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8070
5907,U+8086,肆,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8086
5908,U+8096,肖,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8096
5909,U+809D,肝,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-809D
5910,U+80DC,胜,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-80DC
5911,U+80F8,胸,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-80F8
5912,U+8150,腐,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8150
5913,U+8166,腦,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8166
5914,U+81D8,臘,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-81D8
5915,U+820D,舍,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-820D
5916,U+8230,舰,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8230
5917,U+827A,艺,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-827A
5918,U+8299,芙,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8299
5919,U+82A5,芥,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-82A5
5920,U+82AC,芬,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-82AC
5921,U+82BB,芻,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-82BB
5922,U+82BD,芽,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-82BD
5923,U+8354,荔,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8354
5924,U+8363,荣,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8363
5925,U+8389,莉,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8389
5926,U+83B1,莱,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-83B1
5927,U+840A,萊,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-840A
5928,U+8429,萩,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8429
5929,U+8475,葵,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8475
5930,U+84C9,蓉,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-84C9
5931,U+851A,蔚,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-851A
5932,U+8549,蕉,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8549
5933,U+8574,蕴,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8574
5934,U+8584,薄,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8584
5935,U+8599,薙,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8599
5936,U+85AB,薫,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-85AB
5937,U+8650,虐,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8650
5938,U+86ED,蛭,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-86ED
5939,U+86EF,蛯,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-86EF
5940,U+875A,蝚,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-875A
5941,U+8766,蝦,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8766
5942,U+87A2,螢,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-87A2
5943,U+87AD,螭,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-87AD
5944,U+87F2,蟲,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-87F2
5945,U+8846,衆,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8846
5946,U+8863,衣,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8863
5947,U+886E,衮,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-886E
5948,U+887F,衿,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-887F
5949,U+888B,袋,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-888B
5950,U+88B1,袱,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-88B1
5951,U+88B4,袴,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-88B4
5952,U+88D4,裔,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-88D4
5953,U+88DD,裝,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-88DD
5954,U+88E1,裡,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-88E1
5955,U+898F,規,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-898F
5956,U+8996,視,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8996
5957,U+8A2A,訪,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8A2A
5958,U+8A34,訴,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8A34
5959,U+8A54,詔,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8A54
5960,U+8A8C,誌,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8A8C
5961,U+8A95,誕,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8A95
5962,U+8AA1,誡,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8AA1
5963,U+8ABC,誼,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8ABC
5964,U+8AC4,諄,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8AC4
5965,U+8AC7,談,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8AC7
5966,U+8B1D,謝,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8B1D
5967,U+8B39,謹,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8B39
5968,U+8B6F,譯,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8B6F
5969,U+8B72,譲,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8B72
5970,U+8B83,讃,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8B83
5971,U+8B8A,變,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8B8A
5972,U+8B93,讓,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8B93
5973,U+8B9A,讚,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8B9A
5974,U+8BF4,说,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8BF4
5975,U+8C01,谁,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8C01
5976,U+8C50,豐,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8C50
5977,U+8C61,象,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8C61
5978,U+8CAB,貫,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8CAB
5979,U+8CC1,賁,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8CC1
5980,U+8CC8,賈,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8CC8
5981,U+8CE3,賣,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8CE3
5982,U+8CEA,質,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8CEA
5983,U+8D1B,贛,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8D1B
5984,U+8D24,贤,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8D24
5985,U+8D63,赣,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8D63
5986,U+8D6D,赭,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8D6D
5987,U+8DE8,跨,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8DE8
5988,U+8E44,蹄,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8E44
5989,U+8E5F,蹟,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8E5F
5990,U+8F2F,輯,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8F2F
5991,U+8F38,輸,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8F38
5992,U+8F3F,輿,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8F3F
5993,U+8F6E,轮,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8F6E
5994,U+8FA6,辦,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8FA6
5995,U+8FB9,边,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8FB9
5996,U+8FC5,迅,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8FC5
5997,U+8FDC,远,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8FDC
5998,U+8FF0,述,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-8FF0
5999,U+9002,适,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9002
6000,U+903B,逻,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-903B
6001,U+9047,遇,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9047
6002,U+905C,遜,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-905C
6003,U+9063,遣,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9063
6004,U+9069,適,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9069
6005,U+9088,邈,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9088
6006,U+908A,邊,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-908A
6007,U+90B1,邱,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-90B1
6008,U+90D1,郑,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-90D1
6009,U+90DB,郛,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-90DB
6010,U+9149,酉,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9149
6011,U+914C,酌,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-914C
6012,U+914D,配,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-914D
6013,U+918D,醍,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-918D
6014,U+9190,醐,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9190
6015,U+91AB,醫,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-91AB
6016,U+91CB,釋,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-91CB
6017,U+9249,鉉,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9249
6018,U+9285,銅,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9285
6019,U+9291,銑,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9291
6020,U+9304,錄,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9304
6021,U+9322,錢,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9322
6022,U+934B,鍋,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-934B
6023,U+93A7,鎧,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-93A7
6024,U+93AC,鎬,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-93AC
6025,U+93AD,鎭,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-93AD
6026,U+94B1,钱,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-94B1
6027,U+95A4,閤,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-95A4
6028,U+95A9,閩,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-95A9
6029,U+95D8,闘,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-95D8
6030,U+95EE,问,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-95EE
6031,U+95FE,闾,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-95FE
6032,U+9619,阙,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9619
6033,U+961F,队,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-961F
6034,U+9634,阴,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9634
6035,U+9644,附,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9644
6036,U+964D,降,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-964D
6037,U+965B,陛,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-965B
6038,U+9688,隈,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9688
6039,U+968E,階,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-968E
6040,U+969C,障,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-969C
6041,U+96A0,隠,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-96A0
6042,U+96AA,險,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-96AA
6043,U+96B8,隸,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-96B8
6044,U+96D1,雑,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-96D1
6045,U+970F,霏,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-970F
6046,U+9727,霧,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9727
6047,U+9748,靈,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9748
6048,U+9756,靖,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9756
6049,U+97AC,鞬,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-97AC
6050,U+9801,頁,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9801
6051,U+980C,頌,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-980C
6052,U+983C,頼,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-983C
6053,U+984C,題,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-984C
6054,U+9857,顗,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9857
6055,U+985E,類,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-985E
6056,U+9867,顧,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9867
6057,U+9876,顶,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9876
6058,U+98FC,飼,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-98FC
6059,U+9945,饅,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9945
6060,U+99AE,馮,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99AE
6061,U+99C1,駁,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99C1
6062,U+99FF,駿,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99FF
6063,U+9A2B,騫,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A2B
6064,U+9B32,鬲,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B32
6065,U+9B3B,鬻,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B3B
6066,U+9D6C,鵬,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9D6C
6067,U+9DC4,鷄,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9DC4
6068,U+9DD7,鷗,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9DD7
6069,U+9E21,鸡,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E21
6070,U+9E23,鸣,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E23
6071,U+9EA5,麥,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9EA5
6072,U+9EB4,麴,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9EB4
6073,U+9ED8,默,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9ED8
6074,U+9F0E,鼎,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9F0E
6075,U+9F4B,齋,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9F4B
6076,U+9F61,齡,2,2.65245969e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9F61
6077,U+A188,ꆈ,2,2.65245969e-09,Lo,letter,YI SYLLABLE NUO
6078,U+A320,ꌠ,2,2.65245969e-09,Lo,letter,YI SYLLABLE SU
6079,U+A790,Ꞑ,2,2.65245969e-09,Lu,letter,LATIN CAPITAL LETTER N WITH DESCENDER
6080,U+A792,Ꞓ,2,2.65245969e-09,Lu,letter,LATIN CAPITAL LETTER C WITH BAR
6081,U+A9A9,ꦩ,2,2.65245969e-09,Lo,letter,JAVANESE LETTER MA
6082,U+A9AB,ꦫ,2,2.65245969e-09,Lo,letter,JAVANESE LETTER RA
6083,U+AA0C,ꨌ,2,2.65245969e-09,Lo,letter,CHAM LETTER CHA
6084,U+AA4C,ꩌ,2,2.65245969e-09,Mn,other,CHAM CONSONANT SIGN FINAL M
6085,U+ACA9,격,2,2.65245969e-09,Lo,letter,HANGUL SYLLABLE GYEOG
6086,U+ACAC,견,2,2.65245969e-09,Lo,letter,HANGUL SYLLABLE GYEON
6087,U+ACC1,곁,2,2.65245969e-09,Lo,letter,HANGUL SYLLABLE GYEOT
